Unnamed: 0, TimeSerie                                   , Algorithm                                                                         , c-index   ,   accuracy ,   precision ,    recall ,        f1 ,   Roc-Auc , Distribution                                                             ,Unnamed: 10
, meat and meat products (other than poultry) , scores_cph_tree30_risk-prediction-guide-on-train                                  ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree30_risk-prediction-guide-on-train-alt                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree30_risk-prediction-decision-threshold                              ,           ,  0.934211  ,   0.959459  , 0.972603  , 0.965986  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree35_risk-prediction-guide-on-test                                   ,           ,  0.0394737 ,   0         , 0         , 0         ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree35_risk-prediction-guide-on-train                                  ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree35_risk-prediction-guide-on-train-alt                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree35_risk-prediction-decision-threshold                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree40_risk-prediction-guide-on-test                                   ,           ,  0.947368  ,   0.96      , 0.986301  , 0.972973  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree40_risk-prediction-guide-on-train                                  ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree40_risk-prediction-guide-on-train-alt                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree40_risk-prediction-decision-threshold                              ,           ,  0.947368  ,   0.96      , 0.986301  , 0.972973  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree45_risk-prediction-guide-on-test                                   ,           ,  0.947368  ,   0.96      , 0.986301  , 0.972973  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree45_risk-prediction-guide-on-train                                  ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree45_risk-prediction-guide-on-train-alt                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree45_risk-prediction-decision-threshold                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree50_risk-prediction-guide-on-test                                   ,           ,  0.947368  ,   0.96      , 0.986301  , 0.972973  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree50_risk-prediction-guide-on-train                                  ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree50_risk-prediction-guide-on-train-alt                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree50_risk-prediction-decision-threshold                              ,           ,  0.947368  ,   0.96      , 0.986301  , 0.972973  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree55_risk-prediction-guide-on-test                                   ,           ,  0.947368  ,   0.96      , 0.986301  , 0.972973  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree55_risk-prediction-guide-on-train                                  ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree55_risk-prediction-guide-on-train-alt                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree55_risk-prediction-decision-threshold                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree60_risk-prediction-guide-on-test                                   ,           ,  0.947368  ,   0.96      , 0.986301  , 0.972973  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree60_risk-prediction-guide-on-train                                  ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree60_risk-prediction-guide-on-train-alt                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, meat and meat products (other than poultry) , scores_cph_tree60_risk-prediction-decision-threshold                              ,           ,  0.960526  ,   0.960526  , 1         , 0.979866  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree5_risk-prediction-guide-on-test                                    ,           ,  0.367089  ,   0         , 0         , 0         ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree5_risk-prediction-guide-on-train                                   ,           ,  0.670886  ,   0.657895  , 1         , 0.793651  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree5_risk-prediction-guide-on-train-alt                               ,           ,  0.670886  ,   0.657895  , 1         , 0.793651  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree5_risk-prediction-decision-threshold                               ,           ,  0.734177  ,   0.704225  , 1         , 0.826446  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree10_risk-prediction-guide-on-test                                   ,           ,  0.367089  ,   0         , 0         , 0         ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree10_risk-prediction-guide-on-train                                  ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree10_risk-prediction-guide-on-train-alt                              ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree10_risk-prediction-decision-threshold                              ,           ,  0.734177  ,   0.704225  , 1         , 0.826446  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree15_risk-prediction-guide-on-test                                   ,           ,  0.367089  ,   0         , 0         , 0         ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree15_risk-prediction-guide-on-train                                  ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree15_risk-prediction-guide-on-train-alt                              ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree15_risk-prediction-decision-threshold                              ,           ,  0.734177  ,   0.704225  , 1         , 0.826446  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree20_risk-prediction-guide-on-test                                   ,           ,  0.367089  ,   0         , 0         , 0         ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree20_risk-prediction-guide-on-train                                  ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree20_risk-prediction-guide-on-train-alt                              ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree20_risk-prediction-decision-threshold                              ,           ,  0.734177  ,   0.704225  , 1         , 0.826446  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree25_risk-prediction-guide-on-test                                   ,           ,  0.367089  ,   0         , 0         , 0         ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree25_risk-prediction-guide-on-train                                  ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree25_risk-prediction-guide-on-train-alt                              ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree25_risk-prediction-decision-threshold                              ,           ,  0.734177  ,   0.704225  , 1         , 0.826446  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree30_risk-prediction-guide-on-test                                   ,           ,  0.367089  ,   0         , 0         , 0         ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree30_risk-prediction-guide-on-train                                  ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree30_risk-prediction-guide-on-train-alt                              ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree30_risk-prediction-decision-threshold                              ,           ,  0.734177  ,   0.704225  , 1         , 0.826446  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree35_risk-prediction-guide-on-test                                   ,           ,  0.367089  ,   0         , 0         , 0         ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree35_risk-prediction-guide-on-train                                  ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree35_risk-prediction-guide-on-train-alt                              ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree35_risk-prediction-decision-threshold                              ,           ,  0.734177  ,   0.704225  , 1         , 0.826446  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree40_risk-prediction-guide-on-test                                   ,           ,  0.367089  ,   0         , 0         , 0         ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree40_risk-prediction-guide-on-train                                  ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree40_risk-prediction-guide-on-train-alt                              ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree40_risk-prediction-decision-threshold                              ,           ,  0.734177  ,   0.704225  , 1         , 0.826446  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree45_risk-prediction-guide-on-test                                   ,           ,  0.367089  ,   0         , 0         , 0         ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree45_risk-prediction-guide-on-train                                  ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree45_risk-prediction-guide-on-train-alt                              ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree45_risk-prediction-decision-threshold                              ,           ,  0.734177  ,   0.704225  , 1         , 0.826446  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree50_risk-prediction-guide-on-test                                   ,           ,  0.367089  ,   0         , 0         , 0         ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree50_risk-prediction-guide-on-train                                  ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree50_risk-prediction-guide-on-train-alt                              ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree50_risk-prediction-decision-threshold                              ,           ,  0.734177  ,   0.704225  , 1         , 0.826446  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree55_risk-prediction-guide-on-test                                   ,           ,  0.367089  ,   0         , 0         , 0         ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree55_risk-prediction-guide-on-train                                  ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree55_risk-prediction-guide-on-train-alt                              ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree55_risk-prediction-decision-threshold                              ,           ,  0.734177  ,   0.704225  , 1         , 0.826446  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree60_risk-prediction-guide-on-test                                   ,           ,  0.367089  ,   0         , 0         , 0         ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree60_risk-prediction-guide-on-train                                  ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree60_risk-prediction-guide-on-train-alt                              ,           ,  0.721519  ,   0.694444  , 1         , 0.819672  ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree60_risk-prediction-decision-threshold                              ,           ,  0.721519  ,   0.705882  , 0.96      , 0.813559  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree5_risk-prediction-guide-on-test                                    ,           ,  0.341772  ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree5_risk-prediction-guide-on-train                                   ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree5_risk-prediction-guide-on-train-alt                               ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree5_risk-prediction-decision-threshold                               ,           ,  0.64557   ,   0.666667  , 0.901961  , 0.766667  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree10_risk-prediction-guide-on-test                                   ,           ,  0.341772  ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree10_risk-prediction-guide-on-train                                  ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree10_risk-prediction-guide-on-train-alt                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree10_risk-prediction-decision-threshold                              ,           ,  0.658228  ,   0.676471  , 0.901961  , 0.773109  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree15_risk-prediction-guide-on-test                                   ,           ,  0.341772  ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree15_risk-prediction-guide-on-train                                  ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree15_risk-prediction-guide-on-train-alt                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree15_risk-prediction-decision-threshold                              ,           ,  0.658228  ,   0.676471  , 0.901961  , 0.773109  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree20_risk-prediction-guide-on-test                                   ,           ,  0.341772  ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree20_risk-prediction-guide-on-train                                  ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree20_risk-prediction-guide-on-train-alt                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree20_risk-prediction-decision-threshold                              ,           ,  0.658228  ,   0.676471  , 0.901961  , 0.773109  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree25_risk-prediction-guide-on-test                                   ,           ,  0.341772  ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree25_risk-prediction-guide-on-train                                  ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree25_risk-prediction-guide-on-train-alt                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree25_risk-prediction-decision-threshold                              ,           ,  0.670886  ,   0.686567  , 0.901961  , 0.779661  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree30_risk-prediction-guide-on-test                                   ,           ,  0.329114  ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree30_risk-prediction-guide-on-train                                  ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree30_risk-prediction-guide-on-train-alt                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree30_risk-prediction-decision-threshold                              ,           ,  0.658228  ,   0.676471  , 0.901961  , 0.773109  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree35_risk-prediction-guide-on-test                                   ,           ,  0.341772  ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree35_risk-prediction-guide-on-train                                  ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree35_risk-prediction-guide-on-train-alt                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree35_risk-prediction-decision-threshold                              ,           ,  0.670886  ,   0.686567  , 0.901961  , 0.779661  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree40_risk-prediction-guide-on-test                                   ,           ,  0.341772  ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree40_risk-prediction-guide-on-train                                  ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree40_risk-prediction-guide-on-train-alt                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree40_risk-prediction-decision-threshold                              ,           ,  0.670886  ,   0.686567  , 0.901961  , 0.779661  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree45_risk-prediction-guide-on-test                                   ,           ,  0.341772  ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree45_risk-prediction-guide-on-train                                  ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree45_risk-prediction-guide-on-train-alt                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree45_risk-prediction-decision-threshold                              ,           ,  0.670886  ,   0.686567  , 0.901961  , 0.779661  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree50_risk-prediction-guide-on-test                                   ,           ,  0.341772  ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree50_risk-prediction-guide-on-train                                  ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree50_risk-prediction-guide-on-train-alt                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree50_risk-prediction-decision-threshold                              ,           ,  0.670886  ,   0.686567  , 0.901961  , 0.779661  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree55_risk-prediction-guide-on-test                                   ,           ,  0.35443   ,   0.5       , 0.0196078 , 0.0377358 ,           ,                                                                          ,
, cereals                                     , scores_cph_tree55_risk-prediction-guide-on-train                                  ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree55_risk-prediction-guide-on-train-alt                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree55_risk-prediction-decision-threshold                              ,           ,  0.670886  ,   0.686567  , 0.901961  , 0.779661  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree60_risk-prediction-guide-on-test                                   ,           ,  0.341772  ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree60_risk-prediction-guide-on-train                                  ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree60_risk-prediction-guide-on-train-alt                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,           ,                                                                          ,
, cereals                                     , scores_cph_tree60_risk-prediction-decision-threshold                              ,           ,  0.658228  ,   0.681818  , 0.882353  , 0.769231  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree5_risk-prediction-guide-on-test                                    ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree5_risk-prediction-guide-on-train                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree5_risk-prediction-guide-on-train-alt                               ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree5_risk-prediction-decision-threshold                               ,           ,  0.945205  ,   0.971831  , 0.971831  , 0.971831  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree10_risk-prediction-guide-on-test                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree10_risk-prediction-guide-on-train                                  ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree10_risk-prediction-guide-on-train-alt                              ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree10_risk-prediction-decision-threshold                              ,           ,  0.945205  ,   0.971831  , 0.971831  , 0.971831  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree15_risk-prediction-guide-on-test                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree15_risk-prediction-guide-on-train                                  ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree15_risk-prediction-guide-on-train-alt                              ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree15_risk-prediction-decision-threshold                              ,           ,  0.945205  ,   0.971831  , 0.971831  , 0.971831  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree20_risk-prediction-guide-on-test                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree20_risk-prediction-guide-on-train                                  ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree20_risk-prediction-guide-on-train-alt                              ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree20_risk-prediction-decision-threshold                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree25_risk-prediction-guide-on-test                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree25_risk-prediction-guide-on-train                                  ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree25_risk-prediction-guide-on-train-alt                              ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree25_risk-prediction-decision-threshold                              ,           ,  0.958904  ,   0.972222  , 0.985915  , 0.979021  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree30_risk-prediction-guide-on-test                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree30_risk-prediction-guide-on-train                                  ,           ,  0.958904  ,   0.972222  , 0.985915  , 0.979021  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree30_risk-prediction-guide-on-train-alt                              ,           ,  0.958904  ,   0.972222  , 0.985915  , 0.979021  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree30_risk-prediction-decision-threshold                              ,           ,  0.958904  ,   0.972222  , 0.985915  , 0.979021  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree35_risk-prediction-guide-on-test                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree35_risk-prediction-guide-on-train                                  ,           ,  0.958904  ,   0.972222  , 0.985915  , 0.979021  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree35_risk-prediction-guide-on-train-alt                              ,           ,  0.958904  ,   0.972222  , 0.985915  , 0.979021  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree35_risk-prediction-decision-threshold                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree40_risk-prediction-guide-on-test                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree40_risk-prediction-guide-on-train                                  ,           ,  0.958904  ,   0.972222  , 0.985915  , 0.979021  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree40_risk-prediction-guide-on-train-alt                              ,           ,  0.958904  ,   0.972222  , 0.985915  , 0.979021  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree40_risk-prediction-decision-threshold                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree45_risk-prediction-guide-on-test                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree45_risk-prediction-guide-on-train                                  ,           ,  0.958904  ,   0.972222  , 0.985915  , 0.979021  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree45_risk-prediction-guide-on-train-alt                              ,           ,  0.958904  ,   0.972222  , 0.985915  , 0.979021  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree45_risk-prediction-decision-threshold                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree50_risk-prediction-guide-on-test                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
